bandwidth,runtype,ratio,MTBF
7.1875e+12,Prop1h,0.808132,6.93792e+08
3.8125e+12,PropDaly,0.797103,6.93792e+08
4.9375e+12,FCFS1h,0.807714,6.93792e+08
2.6875e+12,FCFSDaly,0.789049,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.790035,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.808466,6.93792e+08
2.6875e+12,Coop,0.779468,6.93792e+08
7.1875e+12,Prop1h,0.807026,6.93792e+08
3.8125e+12,PropDaly,0.806192,6.93792e+08
4.9375e+12,FCFS1h,0.796833,6.93792e+08
2.6875e+12,FCFSDaly,0.788886,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.795657,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.77929,6.93792e+08
2.6875e+12,Coop,0.786487,6.93792e+08
8.3125e+12,Prop1h,0.793694,6.93792e+08
6.0625e+12,PropDaly,0.815497,6.93792e+08
6.0625e+12,FCFS1h,0.807831,6.93792e+08
4.9375e+12,FCFSDaly,0.801192,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.794246,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.805044,6.93792e+08
4.9375e+12,Coop,0.805271,6.93792e+08
8.3125e+12,Prop1h,0.805339,6.93792e+08
4.9375e+12,PropDaly,0.793852,6.93792e+08
7.1875e+12,FCFS1h,0.817852,6.93792e+08
3.8125e+12,FCFSDaly,0.802695,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.80725,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.804635,6.93792e+08
3.8125e+12,Coop,0.800757,6.93792e+08
6.0625e+12,Prop1h,0.790954,6.93792e+08
3.8125e+12,PropDaly,0.802027,6.93792e+08
4.9375e+12,FCFS1h,0.795417,6.93792e+08
3.8125e+12,FCFSDaly,0.814057,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.803865,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.77737,6.93792e+08
2.6875e+12,Coop,0.805496,6.93792e+08
8.3125e+12,Prop1h,0.814347,6.93792e+08
4.9375e+12,PropDaly,0.804663,6.93792e+08
6.0625e+12,FCFS1h,0.791006,6.93792e+08
8.3125e+12,Prop1h,0.809116,6.93792e+08
3.8125e+12,PropDaly,0.79908,6.93792e+08
3.8125e+12,Prop1h,0.768172,6.93792e+08
2.6875e+12,PropDaly,0.828437,6.93792e+08
6.0625e+12,Prop1h,0.788921,6.93792e+08
3.8125e+12,PropDaly,0.811661,6.93792e+08
4.9375e+12,FCFS1h,0.80873,6.93792e+08
7.1875e+12,Prop1h,0.814634,6.93792e+08
3.8125e+12,PropDaly,0.784557,6.93792e+08
9.4375e+12,Prop1h,0.809251,6.93792e+08
6.0625e+12,PropDaly,0.783887,6.93792e+08
6.0625e+12,FCFS1h,0.795456,6.93792e+08
8.3125e+12,Prop1h,0.790815,6.93792e+08
4.9375e+12,PropDaly,0.794098,6.93792e+08
7.1875e+12,Prop1h,0.811596,6.93792e+08
3.8125e+12,PropDaly,0.806374,6.93792e+08
4.9375e+12,FCFS1h,0.804241,6.93792e+08
6.0625e+12,Prop1h,0.799232,6.93792e+08
2.6875e+12,PropDaly,0.789092,6.93792e+08
9.4375e+12,Prop1h,0.812033,6.93792e+08
4.9375e+12,PropDaly,0.788973,6.93792e+08
7.1875e+12,FCFS1h,0.805869,6.93792e+08
6.0625e+12,Prop1h,0.781704,6.93792e+08
3.8125e+12,PropDaly,0.805749,6.93792e+08
4.9375e+12,FCFS1h,0.796026,6.93792e+08
6.0625e+12,Prop1h,0.803077,6.93792e+08
3.8125e+12,PropDaly,0.812543,6.93792e+08
4.9375e+12,FCFS1h,0.81393,6.93792e+08
8.3125e+12,Prop1h,0.797024,6.93792e+08
4.9375e+12,PropDaly,0.792732,6.93792e+08
7.1875e+12,Prop1h,0.795265,6.93792e+08
4.9375e+12,PropDaly,0.814245,6.93792e+08
6.0625e+12,FCFS1h,0.807419,6.93792e+08
8.3125e+12,Prop1h,0.807691,6.93792e+08
4.9375e+12,PropDaly,0.801011,6.93792e+08
6.0625e+12,FCFS1h,0.796709,6.93792e+08
7.1875e+12,Prop1h,0.81976,6.93792e+08
3.8125e+12,PropDaly,0.832203,6.93792e+08
3.8125e+12,FCFS1h,0.779578,6.93792e+08
4.9375e+12,Prop1h,0.773208,6.93792e+08
2.6875e+12,PropDaly,0.823893,6.93792e+08
6.0625e+12,Prop1h,0.810256,6.93792e+08
3.8125e+12,PropDaly,0.81099,6.93792e+08
4.9375e+12,Prop1h,0.794583,6.93792e+08
2.6875e+12,PropDaly,0.837344,6.93792e+08
2.6875e+12,FCFS1h,0.773239,6.93792e+08
7.1875e+12,Prop1h,0.81783,6.93792e+08
3.8125e+12,PropDaly,0.785835,6.93792e+08
4.9375e+12,FCFS1h,0.774293,6.93792e+08
4.9375e+12,Prop1h,0.812394,6.93792e+08
2.6875e+12,PropDaly,0.8193,6.93792e+08
2.6875e+12,FCFS1h,0.787119,6.93792e+08
7.1875e+12,Prop1h,0.81061,6.93792e+08
3.8125e+12,PropDaly,0.806333,6.93792e+08
7.1875e+12,Prop1h,0.824492,6.93792e+08
3.8125e+12,PropDaly,0.823555,6.93792e+08
6.0625e+12,Prop1h,0.79339,6.93792e+08
3.8125e+12,PropDaly,0.832385,6.93792e+08
6.0625e+12,Prop1h,0.794693,6.93792e+08
2.6875e+12,PropDaly,0.780636,6.93792e+08
6.0625e+12,Prop1h,0.803083,6.93792e+08
2.6875e+12,PropDaly,0.784126,6.93792e+08
4.9375e+12,FCFS1h,0.802701,6.93792e+08
8.3125e+12,Prop1h,0.802885,6.93792e+08
4.9375e+12,PropDaly,0.811751,6.93792e+08
6.0625e+12,Prop1h,0.798268,6.93792e+08
3.8125e+12,PropDaly,0.812451,6.93792e+08
4.9375e+12,FCFS1h,0.799358,6.93792e+08
2.6875e+12,FCFSDaly,0.786574,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.802272,6.93792e+08
6.0625e+12,Prop1h,0.800884,6.93792e+08
3.8125e+12,PropDaly,0.817731,6.93792e+08
4.9375e+12,FCFS1h,0.78436,6.93792e+08
2.6875e+12,FCFSDaly,0.781268,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.798257,6.93792e+08
4.9375e+12,Prop1h,0.781334,6.93792e+08
2.6875e+12,PropDaly,0.800663,6.93792e+08
4.9375e+12,FCFS1h,0.818488,6.93792e+08
2.6875e+12,FCFSDaly,0.810182,6.93792e+08
4.9375e+12,BlockingFCFS1h,0.808215,6.93792e+08
4.9375e+12,Prop1h,0.788191,6.93792e+08
2.6875e+12,PropDaly,0.809807,6.93792e+08
3.8125e+12,FCFS1h,0.806038,6.93792e+08
1.5625e+12,FCFSDaly,0.763319,6.93792e+08
4.9375e+12,BlockingFCFS1h,0.816359,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.814908,6.93792e+08
6.0625e+12,Prop1h,0.803608,6.93792e+08
2.6875e+12,PropDaly,0.792,6.93792e+08
3.8125e+12,FCFS1h,0.791365,6.93792e+08
2.6875e+12,FCFSDaly,0.792604,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.774985,6.93792e+08
7.1875e+12,Prop1h,0.812216,6.93792e+08
3.8125e+12,PropDaly,0.802127,6.93792e+08
4.9375e+12,FCFS1h,0.797326,6.93792e+08
3.8125e+12,FCFSDaly,0.810213,6.93792e+08
4.9375e+12,BlockingFCFS1h,0.794265,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.803956,6.93792e+08
7.1875e+12,Prop1h,0.811975,6.93792e+08
3.8125e+12,PropDaly,0.808253,6.93792e+08
4.9375e+12,FCFS1h,0.805044,6.93792e+08
2.6875e+12,FCFSDaly,0.808472,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.793705,6.93792e+08
7.1875e+12,Prop1h,0.789525,6.93792e+08
3.8125e+12,PropDaly,0.801315,6.93792e+08
6.0625e+12,FCFS1h,0.802061,6.93792e+08
3.8125e+12,FCFSDaly,0.811947,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.79589,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.809402,6.93792e+08
8.3125e+12,Prop1h,0.77694,6.93792e+08
6.0625e+12,PropDaly,0.816502,6.93792e+08
6.0625e+12,FCFS1h,0.781528,6.93792e+08
4.9375e+12,FCFSDaly,0.793508,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.792677,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.787858,6.93792e+08
6.0625e+12,Prop1h,0.806826,6.93792e+08
8.3125e+12,Prop1h,0.799185,6.93792e+08
6.0625e+12,Prop1h,0.806714,6.93792e+08
6.0625e+12,Prop1h,0.775146,6.93792e+08
3.8125e+12,PropDaly,0.783602,6.93792e+08
3.8125e+12,Prop1h,0.792747,6.93792e+08
8.3125e+12,Prop1h,0.830243,6.93792e+08
4.9375e+12,PropDaly,0.810583,6.93792e+08
7.1875e+12,Prop1h,0.804591,6.93792e+08
3.8125e+12,PropDaly,0.77962,6.93792e+08
6.0625e+12,Prop1h,0.791404,6.93792e+08
4.9375e+12,Prop1h,0.79832,6.93792e+08
7.1875e+12,Prop1h,0.796278,6.93792e+08
3.8125e+12,PropDaly,0.781123,6.93792e+08
6.0625e+12,Prop1h,0.790105,6.93792e+08
8.3125e+12,Prop1h,0.837961,6.93792e+08
4.9375e+12,PropDaly,0.798723,6.93792e+08
4.9375e+12,Prop1h,0.803823,6.93792e+08
8.3125e+12,Prop1h,0.799497,6.93792e+08
4.9375e+12,PropDaly,0.803237,6.93792e+08
4.9375e+12,Prop1h,0.796299,6.93792e+08
6.0625e+12,Prop1h,0.78353,6.93792e+08
4.9375e+12,Prop1h,0.775505,6.93792e+08
7.1875e+12,Prop1h,0.811325,6.93792e+08
4.9375e+12,Prop1h,0.800329,6.93792e+08
6.0625e+12,Prop1h,0.793282,6.93792e+08
3.8125e+12,PropDaly,0.813792,6.93792e+08
6.0625e+12,Prop1h,0.800555,6.93792e+08
3.8125e+12,PropDaly,0.824662,6.93792e+08
7.1875e+12,Prop1h,0.809447,6.93792e+08
3.8125e+12,PropDaly,0.806688,6.93792e+08
6.0625e+12,Prop1h,0.795318,6.93792e+08
3.8125e+12,PropDaly,0.810684,6.93792e+08
7.1875e+12,Prop1h,0.81073,6.93792e+08
4.9375e+12,Prop1h,0.801577,6.93792e+08
6.0625e+12,Prop1h,0.798028,6.93792e+08
3.8125e+12,PropDaly,0.786514,6.93792e+08
7.1875e+12,Prop1h,0.80108,6.93792e+08
4.9375e+12,PropDaly,0.804924,6.93792e+08
4.9375e+12,Prop1h,0.798238,6.93792e+08
7.1875e+12,Prop1h,0.802762,6.93792e+08
3.8125e+12,PropDaly,0.800744,6.93792e+08
6.0625e+12,Prop1h,0.810324,6.93792e+08
2.6875e+12,PropDaly,0.796121,6.93792e+08
6.0625e+12,Prop1h,0.792998,6.93792e+08
6.0625e+12,Prop1h,0.794628,6.93792e+08
7.1875e+12,Prop1h,0.798745,6.93792e+08
3.8125e+12,PropDaly,0.803195,6.93792e+08
7.1875e+12,Prop1h,0.800491,6.93792e+08
3.8125e+12,PropDaly,0.789644,6.93792e+08
8.3125e+12,Prop1h,0.799437,6.93792e+08
4.9375e+12,PropDaly,0.809293,6.93792e+08
8.3125e+12,Prop1h,0.81273,6.93792e+08
4.9375e+12,PropDaly,0.803533,6.93792e+08
7.1875e+12,FCFS1h,0.807351,6.93792e+08
3.8125e+12,FCFSDaly,0.765836,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.811175,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.773979,6.93792e+08
7.1875e+12,Prop1h,0.800252,6.93792e+08
7.1875e+12,Prop1h,0.790241,6.93792e+08
4.9375e+12,PropDaly,0.825008,6.93792e+08
4.9375e+12,FCFS1h,0.788463,6.93792e+08
3.8125e+12,FCFSDaly,0.792804,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.788297,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.793514,6.93792e+08
3.8125e+12,Coop,0.799295,6.93792e+08
7.1875e+12,Prop1h,0.786398,6.93792e+08
3.8125e+12,PropDaly,0.781731,6.93792e+08
6.0625e+12,FCFS1h,0.806867,6.93792e+08
3.8125e+12,FCFSDaly,0.801933,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.770797,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.794499,6.93792e+08
3.8125e+12,Coop,0.797376,6.93792e+08
6.0625e+12,Prop1h,0.79011,6.93792e+08
3.8125e+12,PropDaly,0.819237,6.93792e+08
4.9375e+12,FCFS1h,0.797439,6.93792e+08
2.6875e+12,FCFSDaly,0.793937,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.80367,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.807184,6.93792e+08
3.8125e+12,Coop,0.813388,6.93792e+08
7.1875e+12,Prop1h,0.807705,6.93792e+08
3.8125e+12,PropDaly,0.780281,6.93792e+08
6.0625e+12,FCFS1h,0.807819,6.93792e+08
3.8125e+12,FCFSDaly,0.803777,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.772371,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.79349,6.93792e+08
3.8125e+12,Coop,0.808605,6.93792e+08
7.1875e+12,Prop1h,0.803445,6.93792e+08
3.8125e+12,PropDaly,0.79918,6.93792e+08
4.9375e+12,FCFS1h,0.79608,6.93792e+08
3.8125e+12,FCFSDaly,0.824222,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.789436,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.803871,6.93792e+08
3.8125e+12,Coop,0.815219,6.93792e+08
7.1875e+12,Prop1h,0.802287,6.93792e+08
4.9375e+12,PropDaly,0.806692,6.93792e+08
6.0625e+12,FCFS1h,0.807208,6.93792e+08
3.8125e+12,FCFSDaly,0.795409,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.823486,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.815403,6.93792e+08
3.8125e+12,Coop,0.792261,6.93792e+08
8.3125e+12,Prop1h,0.787671,6.93792e+08
4.9375e+12,PropDaly,0.797329,6.93792e+08
7.1875e+12,FCFS1h,0.803879,6.93792e+08
3.8125e+12,FCFSDaly,0.778846,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.800858,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.809181,6.93792e+08
3.8125e+12,Coop,0.795824,6.93792e+08
7.1875e+12,Prop1h,0.806248,6.93792e+08
3.8125e+12,PropDaly,0.801636,6.93792e+08
4.9375e+12,FCFS1h,0.805295,6.93792e+08
2.6875e+12,FCFSDaly,0.812732,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.807399,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.809731,6.93792e+08
2.6875e+12,Coop,0.78394,6.93792e+08
7.1875e+12,Prop1h,0.797497,6.93792e+08
3.8125e+12,PropDaly,0.785798,6.93792e+08
4.9375e+12,FCFS1h,0.78607,6.93792e+08
2.6875e+12,FCFSDaly,0.765393,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.804322,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.804103,6.93792e+08
2.6875e+12,Coop,0.765304,6.93792e+08
7.1875e+12,Prop1h,0.805183,6.93792e+08
3.8125e+12,PropDaly,0.802627,6.93792e+08
6.0625e+12,FCFS1h,0.801593,6.93792e+08
3.8125e+12,FCFSDaly,0.8227,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.778392,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.824713,6.93792e+08
3.8125e+12,Coop,0.817986,6.93792e+08
6.0625e+12,Prop1h,0.802856,6.93792e+08
2.6875e+12,PropDaly,0.772075,6.93792e+08
4.9375e+12,FCFS1h,0.82586,6.93792e+08
2.6875e+12,FCFSDaly,0.77763,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.805471,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.768801,6.93792e+08
2.6875e+12,Coop,0.810357,6.93792e+08
6.0625e+12,Prop1h,0.793119,6.93792e+08
3.8125e+12,PropDaly,0.797475,6.93792e+08
4.9375e+12,FCFS1h,0.80269,6.93792e+08
2.6875e+12,FCFSDaly,0.790292,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.79329,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.77779,6.93792e+08
2.6875e+12,Coop,0.793981,6.93792e+08
6.0625e+12,Prop1h,0.791703,6.93792e+08
2.6875e+12,PropDaly,0.780161,6.93792e+08
4.9375e+12,FCFS1h,0.803798,6.93792e+08
2.6875e+12,FCFSDaly,0.812589,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.795681,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.798532,6.93792e+08
2.6875e+12,Coop,0.798662,6.93792e+08
7.1875e+12,Prop1h,0.789571,6.93792e+08
3.8125e+12,PropDaly,0.784571,6.93792e+08
6.0625e+12,FCFS1h,0.804417,6.93792e+08
4.9375e+12,FCFSDaly,0.840698,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.806807,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.799509,6.93792e+08
3.8125e+12,Coop,0.795014,6.93792e+08
8.3125e+12,Prop1h,0.800768,6.93792e+08
4.9375e+12,PropDaly,0.800028,6.93792e+08
7.1875e+12,FCFS1h,0.803663,6.93792e+08
4.9375e+12,FCFSDaly,0.808148,6.93792e+08
1.07031e+13,BlockingFCFS1h,0.830925,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.804454,6.93792e+08
4.9375e+12,Coop,0.80708,6.93792e+08
6.0625e+12,Prop1h,0.798212,6.93792e+08
2.6875e+12,PropDaly,0.772538,6.93792e+08
4.9375e+12,FCFS1h,0.808787,6.93792e+08
2.6875e+12,FCFSDaly,0.797301,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.804315,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.786055,6.93792e+08
2.6875e+12,Coop,0.799659,6.93792e+08
6.0625e+12,Prop1h,0.802436,6.93792e+08
2.6875e+12,PropDaly,0.773776,6.93792e+08
4.9375e+12,FCFS1h,0.798691,6.93792e+08
2.6875e+12,FCFSDaly,0.788985,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.803801,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.787212,6.93792e+08
2.6875e+12,Coop,0.793819,6.93792e+08
6.0625e+12,Prop1h,0.809697,6.93792e+08
2.6875e+12,PropDaly,0.778407,6.93792e+08
4.9375e+12,FCFS1h,0.818052,6.93792e+08
1.5625e+12,FCFSDaly,0.777922,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.809314,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.778321,6.93792e+08
2.6875e+12,Coop,0.795032,6.93792e+08
9.4375e+12,Prop1h,0.807985,6.93792e+08
6.0625e+12,PropDaly,0.790693,6.93792e+08
7.1875e+12,FCFS1h,0.805952,6.93792e+08
4.9375e+12,FCFSDaly,0.778178,6.93792e+08
9.4375e+12,BlockingFCFS1h,0.812827,6.93792e+08
6.0625e+12,BlockingFCFSDaly,0.799788,6.93792e+08
4.9375e+12,Coop,0.785015,6.93792e+08
8.3125e+12,Prop1h,0.797672,6.93792e+08
6.0625e+12,PropDaly,0.805398,6.93792e+08
6.0625e+12,FCFS1h,0.78761,6.93792e+08
3.8125e+12,FCFSDaly,0.776121,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.786088,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.788288,6.93792e+08
3.8125e+12,Coop,0.784489,6.93792e+08
6.0625e+12,Prop1h,0.78518,6.93792e+08
3.8125e+12,PropDaly,0.806194,6.93792e+08
4.9375e+12,FCFS1h,0.798564,6.93792e+08
2.6875e+12,FCFSDaly,0.790317,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.803149,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.779259,6.93792e+08
3.8125e+12,Coop,0.817382,6.93792e+08
7.1875e+12,Prop1h,0.798526,6.93792e+08
4.9375e+12,PropDaly,0.798024,6.93792e+08
4.9375e+12,FCFS1h,0.779149,6.93792e+08
3.8125e+12,FCFSDaly,0.796514,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.790519,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.79774,6.93792e+08
4.9375e+12,Coop,0.817076,6.93792e+08
7.1875e+12,Prop1h,0.791429,6.93792e+08
4.9375e+12,PropDaly,0.79205,6.93792e+08
6.0625e+12,FCFS1h,0.80747,6.93792e+08
4.9375e+12,FCFSDaly,0.822276,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.785656,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.805261,6.93792e+08
3.8125e+12,Coop,0.779241,6.93792e+08
7.1875e+12,Prop1h,0.823124,6.93792e+08
3.8125e+12,PropDaly,0.816304,6.93792e+08
4.9375e+12,FCFS1h,0.791737,6.93792e+08
2.6875e+12,FCFSDaly,0.78565,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.803897,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.778239,6.93792e+08
2.6875e+12,Coop,0.782607,6.93792e+08
8.3125e+12,Prop1h,0.791819,6.93792e+08
4.9375e+12,PropDaly,0.790194,6.93792e+08
7.1875e+12,FCFS1h,0.800865,6.93792e+08
4.9375e+12,FCFSDaly,0.802696,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.807407,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.808893,6.93792e+08
3.8125e+12,Coop,0.790376,6.93792e+08
8.3125e+12,Prop1h,0.805589,6.93792e+08
4.9375e+12,PropDaly,0.794967,6.93792e+08
6.0625e+12,FCFS1h,0.790005,6.93792e+08
4.9375e+12,FCFSDaly,0.804701,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.797473,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.788139,6.93792e+08
4.9375e+12,Coop,0.802745,6.93792e+08
4.9375e+12,Prop1h,0.78865,6.93792e+08
2.6875e+12,PropDaly,0.810816,6.93792e+08
3.8125e+12,FCFS1h,0.814715,6.93792e+08
1.5625e+12,FCFSDaly,0.769436,6.93792e+08
4.9375e+12,BlockingFCFS1h,0.818515,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.818051,6.93792e+08
1.5625e+12,Coop,0.778607,6.93792e+08
7.1875e+12,Prop1h,0.813662,6.93792e+08
3.8125e+12,PropDaly,0.779424,6.93792e+08
6.0625e+12,FCFS1h,0.791224,6.93792e+08
2.6875e+12,FCFSDaly,0.755245,6.93792e+08
7.1875e+12,BlockingFCFS1h,0.806387,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.818012,6.93792e+08
3.8125e+12,Coop,0.814103,6.93792e+08
6.0625e+12,Prop1h,0.810467,6.93792e+08
2.6875e+12,PropDaly,0.771806,6.93792e+08
4.9375e+12,FCFS1h,0.816251,6.93792e+08
2.6875e+12,FCFSDaly,0.79058,6.93792e+08
4.9375e+12,BlockingFCFS1h,0.788645,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.791226,6.93792e+08
2.6875e+12,Coop,0.797029,6.93792e+08
7.1875e+12,Prop1h,0.818913,6.93792e+08
2.6875e+12,PropDaly,0.755162,6.93792e+08
4.9375e+12,FCFS1h,0.794862,6.93792e+08
2.6875e+12,FCFSDaly,0.793655,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.807586,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.800735,6.93792e+08
2.6875e+12,Coop,0.776154,6.93792e+08
9.4375e+12,Prop1h,0.79848,6.93792e+08
4.9375e+12,PropDaly,0.795082,6.93792e+08
7.1875e+12,FCFS1h,0.79377,6.93792e+08
6.0625e+12,FCFSDaly,0.798562,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.805763,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.806123,6.93792e+08
6.0625e+12,Coop,0.807128,6.93792e+08
6.0625e+12,Prop1h,0.813043,6.93792e+08
2.6875e+12,PropDaly,0.784798,6.93792e+08
3.8125e+12,FCFS1h,0.804913,6.93792e+08
2.6875e+12,FCFSDaly,0.812742,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.820068,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.800929,6.93792e+08
2.6875e+12,Coop,0.818036,6.93792e+08
7.1875e+12,Prop1h,0.789312,6.93792e+08
4.9375e+12,PropDaly,0.813866,6.93792e+08
7.1875e+12,Prop1h,0.802928,6.93792e+08
3.8125e+12,PropDaly,0.78622,6.93792e+08
4.9375e+12,FCFS1h,0.805652,6.93792e+08
3.8125e+12,FCFSDaly,0.81308,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.796363,6.93792e+08
4.9375e+12,Prop1h,0.81391,6.93792e+08
1.5625e+12,PropDaly,0.751556,6.93792e+08
2.6875e+12,FCFS1h,0.789324,6.93792e+08
1.5625e+12,FCFSDaly,0.802271,6.93792e+08
3.8125e+12,BlockingFCFS1h,0.791713,6.93792e+08
1.5625e+12,BlockingFCFSDaly,0.78782,6.93792e+08
8.3125e+12,Prop1h,0.80951,6.93792e+08
4.9375e+12,PropDaly,0.806081,6.93792e+08
7.1875e+12,FCFS1h,0.814136,6.93792e+08
3.8125e+12,FCFSDaly,0.781822,6.93792e+08
9.4375e+12,BlockingFCFS1h,0.810179,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.776618,6.93792e+08
3.8125e+12,Coop,0.787305,6.93792e+08
7.1875e+12,Prop1h,0.818491,6.93792e+08
3.8125e+12,PropDaly,0.819501,6.93792e+08
4.9375e+12,FCFS1h,0.797277,6.93792e+08
2.6875e+12,FCFSDaly,0.811013,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.781952,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.805099,6.93792e+08
3.8125e+12,Coop,0.836385,6.93792e+08
6.0625e+12,Prop1h,0.799109,6.93792e+08
3.8125e+12,PropDaly,0.816107,6.93792e+08
3.8125e+12,FCFS1h,0.778155,6.93792e+08
2.6875e+12,FCFSDaly,0.798869,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.800683,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.785118,6.93792e+08
2.6875e+12,Coop,0.80328,6.93792e+08
9.4375e+12,Prop1h,0.805774,6.93792e+08
6.0625e+12,PropDaly,0.808505,6.93792e+08
7.1875e+12,FCFS1h,0.807731,6.93792e+08
3.8125e+12,FCFSDaly,0.786514,6.93792e+08
8.3125e+12,BlockingFCFS1h,0.7832,6.93792e+08
4.9375e+12,BlockingFCFSDaly,0.793262,6.93792e+08
3.8125e+12,Coop,0.774724,6.93792e+08
4.9375e+12,Prop1h,0.802429,6.93792e+08
2.6875e+12,PropDaly,0.798409,6.93792e+08
3.8125e+12,FCFS1h,0.806083,6.93792e+08
2.6875e+12,FCFSDaly,0.820755,6.93792e+08
4.9375e+12,BlockingFCFS1h,0.816705,6.93792e+08
2.6875e+12,BlockingFCFSDaly,0.820806,6.93792e+08
6.0625e+12,Prop1h,0.780304,6.93792e+08
3.8125e+12,PropDaly,0.810026,6.93792e+08
4.9375e+12,FCFS1h,0.809245,6.93792e+08
2.6875e+12,FCFSDaly,0.783948,6.93792e+08
6.0625e+12,BlockingFCFS1h,0.793533,6.93792e+08
3.8125e+12,BlockingFCFSDaly,0.810904,6.93792e+08
2.6875e+12,Coop,0.783342,6.93792e+08
7.1875e+12,Prop1h,0.797717,6.93792e+08
3.8125e+12,PropDaly,0.785663,6.93792e+08
6.0625e+12,FCFS1h,0.811913,6.93792e+08
3.8125e+12,FCFSDaly,0.79971,6.93792e+08
